Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,ID,Venue,Venue Latitude,Venue Longitude,Venue Category
The Beaches,43.67635739999999,-79.2930312,4c547b89f5f3d13a5a2c3afa,Beaches Wholesome Market,43.672660634412516,-79.28756698853124,Health Food Store
The Beaches,43.67635739999999,-79.2930312,4ab81980f964a5202f7c20e3,The Salty Dog,43.669943926548086,-79.30089441677708,Restaurant
The Beaches,43.67635739999999,-79.2930312,4af8b975f964a520760f22e3,Fitzgerald's,43.673583,-79.284057,Pub
The Beaches,43.67635739999999,-79.2930312,4dfe0df1e4cdbe059c3e6251,Scarboro Beach,43.66927312343974,-79.29390202532907,Beach
The Beaches,43.67635739999999,-79.2930312,56216ed6498e6aeb7bfa6cc7,Foodoe's Fish & Chips,43.68081361753325,-79.28499826591096,Fish & Chips Shop
The Beaches,43.67635739999999,-79.2930312,4e342e8b18507d858b17b2e4,SUPgirlz,43.66898914788971,-79.29047584533691,Scenic Lookout
The Beaches,43.67635739999999,-79.2930312,4c0c0b45009a0f47030cecbf,Star of Kingston Road,43.67688822390427,-79.3039746611155,Pizza Place
The Beaches,43.67635739999999,-79.2930312,4bae65e3f964a52003ad3be3,Fiorio Beaches,43.669913,-79.300529,Salon / Barbershop
The Beaches,43.67635739999999,-79.2930312,4b32bb17f964a520d41225e3,Running Room,43.669736,-79.300405,Sporting Goods Shop
The Beaches,43.67635739999999,-79.2930312,53f53133498ea66a4933d6ba,Little Elf House Under A Tree,43.66841881985759,-79.29749185982591,Tree
The Beaches,43.67635739999999,-79.2930312,4ddda71ed16415421832cd0c,Lower Victoria Park,43.683074694962585,-79.28519135735348,Plaza
The Beaches,43.67635739999999,-79.2930312,4de4233e7d8b2547eb2c7d54,Pizzaville,43.66970376370504,-79.301243598577,Pizza Place
The Beaches,43.67635739999999,-79.2930312,4c1cc0fd8b3aa5933f51995f,The Beach Mall,43.66963103508259,-79.30124680867068,Shopping Mall
Berczy Park,43.6447708,-79.3733064,4b56a44ff964a5206e1728e3,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
Berczy Park,43.6447708,-79.3733064,4aeb719af964a52020c221e3,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
Berczy Park,43.6447708,-79.3733064,5b5bca904aa3f8002c97f85d,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
Berczy Park,43.6447708,-79.3733064,4ad4c05ef964a520d8f620e3,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
Berczy Park,43.6447708,-79.3733064,4ad4c062f964a520fbf720e3,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
Berczy Park,43.6447708,-79.3733064,4ad4c062f964a520b8f720e3,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
Berczy Park,43.6447708,-79.3733064,597abafcb2958f7e523ea993,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
Berczy Park,43.6447708,-79.3733064,534effeb498e6464d5c4885c,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
Berczy Park,43.6447708,-79.3733064,4bbe53a1848da593e522ea6d,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
Berczy Park,43.6447708,-79.3733064,56201ed4498e7f700c462170,Miku,43.64137436,-79.37753063,Japanese Restaurant
Berczy Park,43.6447708,-79.3733064,4fcb97f7e4b00a0e8520b055,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
Berczy Park,43.6447708,-79.3733064,4bb79860cf2fc9b616779e02,Berczy Park,43.64804835388851,-79.3751722909452,Park
Berczy Park,43.6447708,-79.3733064,53361f24498e6a4d4d8f66f1,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
Berczy Park,43.6447708,-79.3733064,4b155081f964a520b4b023e3,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
Berczy Park,43.6447708,-79.3733064,50587461ebca60fc610dfc58,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
Berczy Park,43.6447708,-79.3733064,4b86b209f964a520cf9631e3,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
Berczy Park,43.6447708,-79.3733064,4c6eb1c9c524370414ae2beb,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
Berczy Park,43.6447708,-79.3733064,5980a832898bdc3d188e85b9,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
Berczy Park,43.6447708,-79.3733064,59ab10e242d8c27897e996cb,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
Berczy Park,43.6447708,-79.3733064,52138db911d22803b334c641,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
Berczy Park,43.6447708,-79.3733064,50b7c53616485cd9efad60d5,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
Berczy Park,43.6447708,-79.3733064,5a981dbe0c9f3129c9ee442c,Starbucks,43.644489,-79.368639,Coffee Shop
Berczy Park,43.6447708,-79.3733064,5a4fdf56772fbc5e9fa73c7f,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
Berczy Park,43.6447708,-79.3733064,4be46c832468c92887c1fe42,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
Berczy Park,43.6447708,-79.3733064,5a53c6b0b0405614996330c6,Mos Mos,43.64163954520267,-79.3775517786762,Coffee Shop
Berczy Park,43.6447708,-79.3733064,4c2b80a6ae6820a18fe91743,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
Berczy Park,43.6447708,-79.3733064,4b60d5b9f964a52071fc29e3,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
Berczy Park,43.6447708,-79.3733064,55314880498eca93a62e17ec,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
Berczy Park,43.6447708,-79.3733064,4b6dcbf5f964a520ab902ce3,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
Berczy Park,43.6447708,-79.3733064,4ccad68a19f376b060625eea,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
Berczy Park,43.6447708,-79.3733064,563d2f2dcd10bcf27ae37c3b,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
Berczy Park,43.6447708,-79.3733064,4b0f3cd2f964a520b66023e3,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
Berczy Park,43.6447708,-79.3733064,4b5ca7d8f964a5207c3c29e3,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
Berczy Park,43.6447708,-79.3733064,583f54320923922e8141d360,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
Berczy Park,43.6447708,-79.3733064,4c2e1fc7e116e21eb5bc8f60,Sugar Beach,43.643379816203485,-79.36744155499679,Beach
Berczy Park,43.6447708,-79.3733064,4adf7d0bf964a520127b21e3,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
Berczy Park,43.6447708,-79.3733064,501ae947e4b0d11883b910a7,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
Berczy Park,43.6447708,-79.3733064,4af71c9df964a520fc0522e3,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
Berczy Park,43.6447708,-79.3733064,4af61930f964a520260122e3,Bellisimo Pizzeria & Ristorante,43.648748,-79.368684,Pizza Place
Berczy Park,43.6447708,-79.3733064,4bdb8c1cc79cc928a77583e9,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
Berczy Park,43.6447708,-79.3733064,4e49413e81dc766f3e3d6312,Harbour Square Park,43.63925269130776,-79.37839547902978,Park
Berczy Park,43.6447708,-79.3733064,50fd7b1b582f9d035e57a426,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
Berczy Park,43.6447708,-79.3733064,4ad4c05bf964a520a7f520e3,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
Berczy Park,43.6447708,-79.3733064,4b75f350f964a5207c312ee3,Alexandro's World Famous Gyros,43.6416627086796,-79.3752137736969,Greek Restaurant
Berczy Park,43.6447708,-79.3733064,587d61b42868046f4347acc5,The Poet Cafe,43.65063683072023,-79.37127573699792,Café
Berczy Park,43.6447708,-79.3733064,5a8f505eb6eedb5c284a78ad,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
Berczy Park,43.6447708,-79.3733064,55be4bd4498e08d9ccc061e4,NEO COFFEE BAR,43.65070234158804,-79.36925939681731,Coffee Shop
Berczy Park,43.6447708,-79.3733064,518e6d3a498e3e5f52a938e3,Bulk Barn,43.64999368528393,-79.37009943145777,Grocery Store
Berczy Park,43.6447708,-79.3733064,5c08474447f876002c736b68,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
Berczy Park,43.6447708,-79.3733064,4ad7b757f964a520ff0d21e3,Harbour 60 Toronto,43.64222021431867,-79.37794459004243,Steakhouse
Berczy Park,43.6447708,-79.3733064,5b15659b1c062d0024e7cf81,Eggspectation,43.646526,-79.375134,Breakfast Spot
Berczy Park,43.6447708,-79.3733064,4ad4c05df964a52059f620e3,Canoe,43.647452066183476,-79.38132001815676,Restaurant
Berczy Park,43.6447708,-79.3733064,5346c98a498ed612110d0f60,iQ Food Co,43.642851,-79.382081,Salad Place
Berczy Park,43.6447708,-79.3733064,4ae73054f964a5203ca921e3,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant
Berczy Park,43.6447708,-79.3733064,54593679498e9c3b842c216d,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
Berczy Park,43.6447708,-79.3733064,4b49183ff964a520a46526e3,Terroni,43.650927,-79.375602,Italian Restaurant
Berczy Park,43.6447708,-79.3733064,4b55dfbff964a5200ef427e3,TELUS,43.64331243103257,-79.38099939294844,IT Services
Berczy Park,43.6447708,-79.3733064,4e11d1fc1495c8d31bc9a291,Young People's Theatre,43.64979311983223,-79.36888127403039,Theater
Berczy Park,43.6447708,-79.3733064,53c524bd498efaeebf73b291,Café Plenty,43.6491179354577,-79.37831288380438,Café
Berczy Park,43.6447708,-79.3733064,4d07f8041657a35d19272ae7,Lake Ontario,43.63894493157648,-79.37966465950012,Lake
Berczy Park,43.6447708,-79.3733064,574ad72238fa943556d93b8e,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
Berczy Park,43.6447708,-79.3733064,514627d1e4b0dba1b85e9ba8,Dineen Coffee,43.650497,-79.378765,Café
Berczy Park,43.6447708,-79.3733064,4bfaa3494a67c928d08528cf,Harbourfront,43.639525632239106,-79.38068838052389,Neighborhood
Berczy Park,43.6447708,-79.3733064,59cd51c71b0ea516e9e7b3aa,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
Berczy Park,43.6447708,-79.3733064,57963897498e6873394a559d,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
Berczy Park,43.6447708,-79.3733064,4fff1f96e4b042ae8acddca5,Fahrenheit Coffee,43.65238358726612,-79.37271903848271,Coffee Shop
Berczy Park,43.6447708,-79.3733064,4ad8ad9bf964a520a51321e3,Pearl Diver,43.651481290733734,-79.37359954211877,Gastropub
Berczy Park,43.6447708,-79.3733064,55561f8a498e2e5c866ac4c9,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
Berczy Park,43.6447708,-79.3733064,4ad4c05ff964a520eff620e3,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
Berczy Park,43.6447708,-79.3733064,55a19437498eeea53fa58b54,BeaverTails,43.639736,-79.380068,Dessert Shop
Berczy Park,43.6447708,-79.3733064,53357710498e20817350cfb4,Delta Hotels by Marriott Toronto,43.6428819,-79.3839491,Hotel
Berczy Park,43.6447708,-79.3733064,4dcbf219d22d7ffe9d39197e,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
Berczy Park,43.6447708,-79.3733064,5a1df4408ad62e3314313889,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
Berczy Park,43.6447708,-79.3733064,5807af6d38fa30a2181f644a,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
Berczy Park,43.6447708,-79.3733064,4b72f550f964a5202e922de3,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
Berczy Park,43.6447708,-79.3733064,51ae5eaa498e5c629f21f431,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
Berczy Park,43.6447708,-79.3733064,4dc842f2e4cd5bc076711d90,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
Berczy Park,43.6447708,-79.3733064,4ada4b1ef964a520022121e3,The Old Spaghetti Factory,43.64696445846655,-79.37440258334287,Italian Restaurant
Berczy Park,43.6447708,-79.3733064,4b08208af964a5205f0423e3,Le Petit Déjeuner,43.650822486200305,-79.37043860004992,Breakfast Spot
Berczy Park,43.6447708,-79.3733064,4ad4c05bf964a5209bf520e3,"The Westin Harbour Castle, Toronto",43.64121139206991,-79.37574863433838,Hotel
Berczy Park,43.6447708,-79.3733064,4ea43642be7ba4918efc5afa,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
Berczy Park,43.6447708,-79.3733064,4b981b46f964a520c22c35e3,Starbucks,43.647261,-79.378599,Coffee Shop
Berczy Park,43.6447708,-79.3733064,506db1a9e4b0a3f3b31412f0,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
Berczy Park,43.6447708,-79.3733064,4cb87a334c60a093c04a39ca,Le Germain Hotel,43.64312502979691,-79.38091770864038,Hotel
Berczy Park,43.6447708,-79.3733064,4caaabd8f47ea143763b8521,Longo's Maple Leaf Square,43.64251679604069,-79.38139301653129,Supermarket
Berczy Park,43.6447708,-79.3733064,4b642db1f964a520b7a22ae3,Roundhouse Park,43.64174513889102,-79.38427882922346,Park
Berczy Park,43.6447708,-79.3733064,4ae7199ff964a52068a821e3,Bymark,43.647217284018005,-79.38125188166379,Restaurant
Berczy Park,43.6447708,-79.3733064,4ae7b370f964a5206ead21e3,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
Berczy Park,43.6447708,-79.3733064,506880f3e8893b5a347c4043,Triple A Bar (AAA),43.65165840099557,-79.3727201723461,BBQ Joint
Berczy Park,43.6447708,-79.3733064,592c5bfb31fd147e47255fb3,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
Berczy Park,43.6447708,-79.3733064,4af4abe2f964a520eef421e3,EQ3,43.65129553904327,-79.36825667378011,Furniture / Home Store
Berczy Park,43.6447708,-79.3733064,4af96fbbf964a520c01122e3,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
Berczy Park,43.6447708,-79.3733064,4af618daf964a520220122e3,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
Berczy Park,43.6447708,-79.3733064,4c9cb55446978cfabd58907f,Sherbourne Common,43.645438848808936,-79.36493396759033,Park
Berczy Park,43.6447708,-79.3733064,4ae5f583f964a52084a321e3,The George Street Diner,43.65297,-79.371467,Diner
Berczy Park,43.6447708,-79.3733064,537631d2498eb01ecd19fbb2,Starbucks,43.6425033268289,-79.37524568288464,Coffee Shop
Berczy Park,43.6447708,-79.3733064,4af2fe17f964a5209de921e3,Winners,43.6477479,-79.3745508,Department Store
Berczy Park,43.6447708,-79.3733064,4d2c55ea55a8b60c5004efc0,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
Berczy Park,43.6447708,-79.3733064,557f05ca498ec78ac7b29315,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
Berczy Park,43.6447708,-79.3733064,4b3d5882f964a520d29225e3,Oyshi Sushi,43.64234005516476,-79.37585304260914,Sushi Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,5547aad8498e00f3f580ea93,Sushi Zuki,43.69449449646573,-79.45614091259421,Japanese Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,4c8ff3075fdf6dcb0f982c91,Babos Dönerpoint,43.69324926907298,-79.46185093463188,Falafel Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,4bdebfc70ee3a5935caa31b0,Tim Hortons,43.6957155747294,-79.4491392374038,Coffee Shop
Caledonia-Fairbanks,43.6890256,-79.453512,4c42f944520fa59311f0cbac,Doce Minho Pastry & Bakery,43.6918926751435,-79.44819075003524,Bakery
Caledonia-Fairbanks,43.6890256,-79.453512,4b3b8f1ef964a520cc7525e3,Rebozos,43.68477300934671,-79.44958805834105,Mexican Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,4c64465939732d7ff94ed4fe,Dollarama,43.696349,-79.450916,Discount Store
Caledonia-Fairbanks,43.6890256,-79.453512,4b8e9857f964a520d52a33e3,TD Canada Trust,43.69548525514628,-79.4517315417083,Bank
Caledonia-Fairbanks,43.6890256,-79.453512,4b9ec940f964a520c70137e3,Shoppers Drug Mart,43.692676,-79.46257,Pharmacy
Caledonia-Fairbanks,43.6890256,-79.453512,51a7cc6d0b6bb3aede312366,Pizza Hut,43.68305062999709,-79.44616326614894,Pizza Place
Caledonia-Fairbanks,43.6890256,-79.453512,4b7a0796f964a520c31f2fe3,Shoppers Drug Mart,43.695714,-79.450789,Pharmacy
Caledonia-Fairbanks,43.6890256,-79.453512,4c5c997a94fd0f47ae27c945,Jason's No Frills,43.694789,-79.453038,Grocery Store
Caledonia-Fairbanks,43.6890256,-79.453512,4eb0ca53be7bb9c3eeace0d6,Nairn Park,43.69065390931841,-79.4562995791835,Park
Caledonia-Fairbanks,43.6890256,-79.453512,4c9e50ca2fb1a1435054e940,Maximum Woman,43.69065130310669,-79.45633320240984,Women's Store
Caledonia-Fairbanks,43.6890256,-79.453512,4b60f788f964a520e4032ae3,Fairbank Memorial Park,43.69202800194052,-79.44892353333186,Park
Caledonia-Fairbanks,43.6890256,-79.453512,4c8fba000b9e3704c5c4615e,Al Flaherty's Outdoor Store,43.68712586511377,-79.44692701193912,Sporting Goods Shop
Caledonia-Fairbanks,43.6890256,-79.453512,4c05742c517d0f472d90f415,KFC,43.6929,-79.4637,Fast Food Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,4e2234d788774a43b77298fd,Oakwood Cafe,43.68662479489259,-79.44452036701963,Café
Caledonia-Fairbanks,43.6890256,-79.453512,4d3b417849cb236a2268c247,Mike's Men's Hair Styling,43.68381048287364,-79.45995366980489,Cosmetics Shop
Caledonia-Fairbanks,43.6890256,-79.453512,4fea5696e4b0232fd63e0245,Churrasqueira Portugal BBQ & Grill,43.69560855197261,-79.44972466554799,Portuguese Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,4db47a770cb6729b6a94a975,Ice Cream Truck,43.69563815508513,-79.4469599792405,Food Truck
Caledonia-Fairbanks,43.6890256,-79.453512,4e788455c65b409c46d14424,TTC Stop #722,43.680957609942624,-79.45741551186427,Bus Stop
Woburn,43.7709921,-79.21691740000001,4cc1d28c06c254815ac18547,Starbucks,43.770037201625215,-79.22115586641958,Coffee Shop
Woburn,43.7709921,-79.21691740000001,4b64765ff964a52028b52ae3,Lucky Hakka,43.76246964027991,-79.21416375162714,Chinese Restaurant
Woburn,43.7709921,-79.21691740000001,4e8d2cccd5fbbbb6b2f680b6,Heather Heights Park,43.77659421354724,-79.21505212783813,Park
Woburn,43.7709921,-79.21691740000001,4e9a57ac754aab1ca9c20a47,Densgrove Park,43.76539657689414,-79.2201304734655,Park
Woburn,43.7709921,-79.21691740000001,5b213497018cbb002c16155f,Orton Park Guardian Pharmacy,43.7777233,-79.2125021,Pharmacy
Woburn,43.7709921,-79.21691740000001,4c87985cb231b60c559b1aec,Country Style,43.77371602874512,-79.2070266305448,Coffee Shop
Woburn,43.7709921,-79.21691740000001,4c23cf85f1272d7ff10682c5,Aunty Mary's,43.76256617854289,-79.21557069034364,Fast Food Restaurant
Woburn,43.7709921,-79.21691740000001,4c632edeedd320a19ad5ae29,Bombay Palace,43.767057,-79.227682,Indian Restaurant
Woburn,43.7709921,-79.21691740000001,59e8fc2416ef676354d7d76e,Domino's Pizza,43.766995885670305,-79.22767422463801,Pizza Place
Woburn,43.7709921,-79.21691740000001,4cd5aa79dfb4a1cdf59f5a5c,Bell,43.77615022703233,-79.20713170945899,Mobile Phone Shop
Leaside,43.7090604,-79.3634517,5531956d498e24c6e9994f2e,Local Leaside,43.71001166793114,-79.36351433524794,Sports Bar
Leaside,43.7090604,-79.3634517,4b5f70a0f964a52076ba29e3,Olde Yorke Fish & Chips,43.706141306111306,-79.3618288170822,Fish & Chips Shop
Leaside,43.7090604,-79.3634517,4ba55702f964a52094fc38e3,LCBO,43.710571304463954,-79.36028703241085,Liquor Store
Leaside,43.7090604,-79.3634517,4bd3275ccaff95212e20d4f0,Rack Attack,43.70693351467496,-79.36226108591485,Sporting Goods Shop
Leaside,43.7090604,-79.3634517,4bf30f1e98ac0f47cb7362a8,Enduro Sport,43.70605947915959,-79.36183454315712,Bike Shop
Leaside,43.7090604,-79.3634517,50953b97e4b054dd345eaa15,Amsterdam Brewery,43.70640367812236,-79.3571624797495,Brewery
Leaside,43.7090604,-79.3634517,523b88db11d2b90b3f77f1d0,Aroma Espresso Bar,43.70561065613986,-79.36077468518098,Coffee Shop
Leaside,43.7090604,-79.3634517,505639a6e4b0150f2f5ec910,Bulk Barn,43.70611573147322,-79.36054145695127,Grocery Store
Leaside,43.7090604,-79.3634517,5640122fcd10bcf28224ede4,Charmaine Sweets,43.71271199043255,-79.358389377594,Bakery
Leaside,43.7090604,-79.3634517,4fc3b557e4b06f6d24086737,Longo's,43.70643262604979,-79.35975310254634,Supermarket
Leaside,43.7090604,-79.3634517,4b080f8ff964a520150323e3,PetSmart,43.7126819,-79.3626365,Pet Store
Leaside,43.7090604,-79.3634517,53c95181498ec1d30073384e,The Leaside Pub,43.7104676,-79.3638477,Restaurant
Leaside,43.7090604,-79.3634517,57277f21498e96aa95c78e6e,Adamson Barbecue,43.71245206628728,-79.35308334020402,BBQ Joint
